order_id,order_date,region,category,sub_category,segment,channel,customer_tier,quantity,unit_price,revenue,cost,profit,returned
ORD-11080,2024-10-04,Northeast,Furniture,Storage,Home Office,Online,Loyal,7,105.05,735.36,457.91,277.45,1
ORD-11698,2024-10-04,South,Electronics,Accessories,Home Office,Retail,New,3,519.76,1559.29,1038.54,520.75,0
ORD-11933,2024-10-04,Northeast,Furniture,Desks,Consumer,Retail,Loyal,7,307.79,2154.54,976.37,1178.17,0
ORD-12352,2024-10-04,Midwest,Electronics,Accessories,Corporate,Online,Returning,8,853.98,6831.8,4843.71,1988.09,0
ORD-10147,2024-10-05,West,Apparel,Kids,Corporate,Online,Returning,5,24.82,124.08,80.41,43.67,0
ORD-10215,2024-10-05,South,Electronics,Laptops,Consumer,Retail,Returning,6,398.47,2390.84,1718.37,672.47,0
ORD-10620,2024-10-05,Northeast,Furniture,Desks,Consumer,Online,Loyal,5,294.71,1473.53,894.14,579.39,0
ORD-11686,2024-10-05,Northeast,Electronics,Accessories,Home Office,Retail,New,3,180.03,540.1,363.39,176.71,0
ORD-11688,2024-10-05,Northeast,Apparel,Men,Consumer,Online,Loyal,2,97.18,194.37,93.17,101.2,0
ORD-10283,2024-10-06,Midwest,Office Supplies,Pens,Consumer,Partner,Loyal,6,35.37,212.2,98.15,114.05,0
ORD-10728,2024-10-06,West,Furniture,Desks,Consumer,Retail,Returning,6,285.22,1711.31,784.3,927.01,0
ORD-11270,2024-10-06,West,Apparel,Kids,Consumer,Online,Returning,4,38.01,152.05,109.01,43.04,0
ORD-11346,2024-10-06,Northeast,Apparel,Kids,Corporate,Online,Returning,8,97.6,780.79,492.07,288.72,0
ORD-11493,2024-10-06,West,Electronics,Phones,Consumer,Partner,New,4,741.1,2964.41,2026.35,938.06,0
ORD-10030,2024-10-07,South,Electronics,Laptops,Consumer,Retail,Returning,6,461.29,2767.74,1993.75,773.99,0
ORD-10269,2024-10-07,Midwest,Office Supplies,Pens,Consumer,Retail,Returning,6,29.28,175.71,88.44,87.27,0
ORD-10471,2024-10-07,Midwest,Furniture,Chairs,Corporate,Online,Loyal,8,400.86,3206.88,2315.53,891.35,0
ORD-10899,2024-10-07,West,Office Supplies,Pens,Corporate,Retail,New,8,25.81,206.46,144.7,61.76,0
ORD-11609,2024-10-07,Northeast,Electronics,Accessories,Consumer,Online,Loyal,4,286.21,1144.85,665.25,479.6,0
ORD-11748,2024-10-07,Midwest,Apparel,Kids,Consumer,Partner,New,3,101.7,305.11,153.66,151.45,0
ORD-12138,2024-10-07,Northeast,Electronics,Phones,Home Office,Online,New,8,309.77,2478.14,1211.29,1266.85,0
ORD-12411,2024-10-07,Northeast,Apparel,Women,Consumer,Online,New,8,49.26,394.09,269.15,124.94,0
ORD-10662,2024-10-08,West,Apparel,Kids,Consumer,Retail,Returning,7,51.34,359.38,171.13,188.25,0
ORD-10820,2024-10-08,Midwest,Apparel,Kids,Home Office,Retail,Loyal,4,95.12,380.48,186.46,194.02,0
ORD-11122,2024-10-08,West,Apparel,Kids,Consumer,Retail,Loyal,4,115.51,462.03,302.95,159.08,0
ORD-11279,2024-10-08,South,Electronics,Accessories,Corporate,Online,Loyal,3,657.26,1971.79,917.09,1054.7,0
ORD-11302,2024-10-08,South,Apparel,Men,Consumer,Online,Loyal,5,68.08,340.38,200.21,140.17,0
ORD-11465,2024-10-08,Northeast,Electronics,Phones,Corporate,Online,New,5,833.57,4167.83,2738.09,1429.74,0
ORD-11782,2024-10-08,Midwest,Apparel,Women,Corporate,Partner,Returning,5,112.32,561.59,363.05,198.54,0
ORD-10337,2024-10-09,South,Furniture,Storage,Consumer,Retail,New,2,565.79,1131.58,545.55,586.03,0
ORD-10479,2024-10-09,South,Apparel,Women,Home Office,Retail,Returning,4,56.26,225.05,167.3,57.75,0
ORD-10664,2024-10-09,Midwest,Apparel,Men,Corporate,Online,New,3,54.03,162.08,107.04,55.04,0
ORD-10101,2024-10-10,Northeast,Electronics,Accessories,Consumer,Retail,Returning,3,761.46,2284.37,1634.21,650.16,0
ORD-10165,2024-10-10,Midwest,Apparel,Women,Corporate,Retail,New,5,31.19,155.97,103.49,52.48,0
ORD-10507,2024-10-10,West,Office Supplies,Paper,Consumer,Retail,Loyal,8,3.7,29.63,18.25,11.38,0
ORD-10762,2024-10-10,South,Furniture,Chairs,Home Office,Online,Loyal,6,74.6,447.62,269.5,178.12,0
ORD-11687,2024-10-10,Northeast,Office Supplies,Paper,Consumer,Online,Returning,8,20.97,167.76,105.27,62.49,0
ORD-12246,2024-10-10,Northeast,Electronics,Laptops,Home Office,Online,Returning,3,498.84,1496.53,851.55,644.98,0
ORD-10377,2024-10-11,South,Electronics,Phones,Corporate,Partner,Returning,3,309.98,929.93,653.48,276.45,0
ORD-11228,2024-10-11,Midwest,Apparel,Kids,Corporate,Partner,Returning,1,78.71,78.71,44.56,34.15,0
ORD-11945,2024-10-11,Midwest,Office Supplies,Paper,Consumer,Retail,New,8,20.2,161.58,114.29,47.29,1
ORD-11967,2024-10-11,Northeast,Furniture,Desks,Consumer,Retail,Loyal,6,376.93,2261.58,1068.92,1192.66,0
ORD-10261,2024-10-12,Midwest,Electronics,Phones,Consumer,Online,Returning,3,141.39,424.17,197.28,226.89,0
ORD-10334,2024-10-12,Midwest,Office Supplies,Binders,Consumer,Online,Loyal,5,19.19,95.94,63.24,32.7,0
ORD-10930,2024-10-12,South,Furniture,Chairs,Consumer,Retail,Returning,1,143.45,143.45,70.73,72.72,0
ORD-11178,2024-10-12,Midwest,Apparel,Kids,Home Office,Partner,Returning,6,28.52,171.15,120.15,51.0,0
ORD-11907,2024-10-12,West,Furniture,Chairs,Consumer,Partner,Returning,2,262.45,524.91,331.85,193.06,0
ORD-12387,2024-10-12,South,Office Supplies,Pens,Corporate,Retail,Loyal,7,16.98,118.87,87.66,31.21,0
ORD-11087,2024-10-13,Midwest,Apparel,Women,Consumer,Online,Loyal,3,72.09,216.26,102.13,114.13,0
ORD-11645,2024-10-13,Northeast,Furniture,Storage,Consumer,Retail,Returning,6,414.04,2484.23,1286.91,1197.32,0
ORD-12058,2024-10-13,Northeast,Electronics,Accessories,Home Office,Retail,New,7,768.99,5382.94,3183.33,2199.61,0
ORD-12401,2024-10-13,West,Apparel,Kids,Consumer,Online,Returning,6,113.28,679.67,332.11,347.56,0
ORD-10007,2024-10-14,West,Office Supplies,Pens,Home Office,Online,New,3,4.74,14.23,9.08,5.15,0
ORD-10607,2024-10-14,Midwest,Apparel,Men,Consumer,Online,New,6,27.19,163.15,91.42,71.73,0
ORD-10120,2024-10-15,Northeast,Electronics,Phones,Consumer,Retail,Returning,4,708.91,2835.63,1809.56,1026.07,0
ORD-10727,2024-10-15,South,Apparel,Kids,Corporate,Online,Loyal,5,23.99,119.94,74.36,45.58,0
ORD-10981,2024-10-15,West,Apparel,Kids,Corporate,Retail,Loyal,5,87.22,436.12,217.7,218.42,0
ORD-11016,2024-10-15,Northeast,Furniture,Storage,Consumer,Retail,Returning,6,61.27,367.63,212.21,155.42,0
ORD-11430,2024-10-15,West,Electronics,Phones,Consumer,Online,New,1,616.57,616.57,427.84,188.73,0
ORD-12162,2024-10-15,Midwest,Furniture,Chairs,Consumer,Online,Returning,7,250.25,1751.76,1208.48,543.28,0
ORD-10019,2024-10-16,Midwest,Office Supplies,Binders,Corporate,Online,Returning,3,14.7,44.1,20.8,23.3,0
ORD-10470,2024-10-17,Midwest,Apparel,Women,Consumer,Online,Loyal,5,57.24,286.21,182.46,103.75,0
ORD-10818,2024-10-17,South,Furniture,Chairs,Corporate,Online,New,3,302.29,906.88,448.22,458.66,0
ORD-10937,2024-10-17,Midwest,Furniture,Desks,Corporate,Retail,Loyal,3,307.72,923.16,673.33,249.83,0
ORD-10942,2024-10-17,Northeast,Office Supplies,Binders,Home Office,Online,New,5,7.11,35.53,26.23,9.3,0
ORD-11334,2024-10-17,West,Apparel,Women,Home Office,Online,Returning,1,70.68,70.68,34.7,35.98,0
ORD-11925,2024-10-17,Northeast,Apparel,Women,Home Office,Online,Loyal,4,16.16,64.62,30.08,34.54,0
ORD-12030,2024-10-17,Midwest,Office Supplies,Binders,Consumer,Online,Loyal,4,33.44,133.76,75.28,58.48,0
ORD-10496,2024-10-18,Northeast,Furniture,Chairs,Corporate,Online,Loyal,2,381.26,762.52,398.05,364.47,0
ORD-10670,2024-10-18,West,Electronics,Accessories,Consumer,Online,Loyal,1,884.04,884.04,481.22,402.82,0
ORD-10813,2024-10-18,West,Furniture,Storage,Consumer,Retail,Loyal,4,582.67,2330.68,1236.86,1093.82,0
ORD-10974,2024-10-18,Midwest,Office Supplies,Pens,Home Office,Retail,Returning,1,35.94,35.94,18.51,17.43,1
ORD-11329,2024-10-18,West,Office Supplies,Pens,Consumer,Online,Returning,4,12.68,50.74,36.89,13.85,0
ORD-11892,2024-10-18,Northeast,Office Supplies,Binders,Corporate,Retail,Returning,1,19.3,19.3,12.09,7.21,0
ORD-12073,2024-10-18,Northeast,Electronics,Accessories,Consumer,Online,Returning,5,721.1,3605.52,1895.77,1709.75,0
ORD-12367,2024-10-18,West,Office Supplies,Paper,Corporate,Online,Returning,5,36.78,183.92,126.98,56.94,0
ORD-12430,2024-10-18,South,Apparel,Kids,Consumer,Retail,Returning,6,68.24,409.46,198.5,210.96,0
ORD-10168,2024-10-19,West,Furniture,Storage,Consumer,Online,Returning,3,289.07,867.22,410.26,456.96,0
ORD-10244,2024-10-19,Midwest,Furniture,Desks,Corporate,Retail,Returning,6,514.98,3089.88,1558.35,1531.53,1
ORD-10476,2024-10-19,South,Electronics,Accessories,Consumer,Online,Returning,6,350.01,2100.09,1093.69,1006.4,0
ORD-10561,2024-10-19,South,Furniture,Desks,Corporate,Online,New,8,176.6,1412.78,778.32,634.46,0
ORD-10693,2024-10-19,Midwest,Apparel,Men,Home Office,Retail,Loyal,3,71.22,213.66,111.87,101.79,0
ORD-10840,2024-10-19,South,Apparel,Men,Corporate,Online,Returning,2,97.94,195.87,111.02,84.85,0
ORD-11429,2024-10-19,West,Office Supplies,Paper,Home Office,Retail,New,8,5.22,41.74,20.49,21.25,0
ORD-11532,2024-10-19,Midwest,Electronics,Phones,Consumer,Partner,New,2,89.1,178.19,114.92,63.27,0
ORD-11745,2024-10-19,West,Apparel,Women,Consumer,Retail,Returning,4,122.23,488.91,346.86,142.05,0
ORD-11940,2024-10-19,West,Electronics,Accessories,Consumer,Online,New,4,243.17,972.68,679.19,293.49,0
ORD-10276,2024-10-20,South,Office Supplies,Paper,Consumer,Partner,Returning,3,6.4,19.21,9.87,9.34,0
ORD-10311,2024-10-20,Midwest,Office Supplies,Paper,Consumer,Online,Loyal,5,12.24,61.19,30.4,30.79,0
ORD-10521,2024-10-20,South,Electronics,Laptops,Home Office,Retail,Loyal,4,367.28,1469.11,957.46,511.65,0
ORD-10617,2024-10-20,Northeast,Apparel,Women,Corporate,Online,Returning,7,89.95,629.62,446.19,183.43,0
ORD-10915,2024-10-20,Midwest,Furniture,Desks,Consumer,Retail,Returning,1,538.53,538.53,393.27,145.26,0
ORD-11273,2024-10-20,Midwest,Furniture,Chairs,Consumer,Partner,New,1,403.73,403.73,187.3,216.43,0
ORD-11336,2024-10-20,South,Furniture,Chairs,Corporate,Retail,New,6,171.71,1030.25,633.83,396.42,0
ORD-11622,2024-10-20,Midwest,Office Supplies,Binders,Corporate,Retail,Loyal,1,3.04,3.04,1.6,1.44,1
ORD-11630,2024-10-20,West,Electronics,Phones,Consumer,Online,Loyal,8,125.62,1004.93,586.87,418.06,0
ORD-12267,2024-10-20,Midwest,Apparel,Women,Consumer,Online,New,7,63.1,441.68,256.04,185.64,0
ORD-10089,2024-10-21,West,Apparel,Kids,Corporate,Online,New,1,85.47,85.47,56.14,29.33,0
ORD-10766,2024-10-21,Northeast,Apparel,Kids,Corporate,Retail,New,8,35.48,283.82,176.7,107.12,0
ORD-10800,2024-10-21,West,Office Supplies,Pens,Consumer,Online,New,4,8.42,33.68,23.99,9.69,0
ORD-11643,2024-10-21,Midwest,Office Supplies,Paper,Corporate,Online,Loyal,5,11.06,55.32,30.19,25.13,0
ORD-11850,2024-10-21,South,Office Supplies,Paper,Consumer,Partner,Returning,7,32.27,225.87,124.89,100.98,0
ORD-11921,2024-10-21,West,Electronics,Laptops,Corporate,Online,Returning,6,637.52,3825.13,2637.19,1187.94,0
ORD-11973,2024-10-21,West,Apparel,Kids,Consumer,Partner,Returning,8,47.36,378.9,205.26,173.64,0
ORD-10301,2024-10-22,Northeast,Electronics,Accessories,Consumer,Online,Loyal,7,377.06,2639.43,1864.74,774.69,0
ORD-10401,2024-10-22,South,Office Supplies,Paper,Corporate,Online,New,7,38.09,266.6,138.66,127.94,0
ORD-10425,2024-10-22,West,Furniture,Chairs,Home Office,Online,Loyal,8,203.54,1628.35,853.25,775.1,0
ORD-11891,2024-10-22,Northeast,Electronics,Phones,Consumer,Online,Loyal,5,782.61,3913.04,2617.65,1295.39,0
ORD-11951,2024-10-22,South,Furniture,Desks,Consumer,Partner,New,4,384.87,1539.48,936.82,602.66,0
ORD-12221,2024-10-22,West,Apparel,Kids,Consumer,Online,Returning,2,106.76,213.53,105.54,107.99,0
ORD-12223,2024-10-22,Midwest,Office Supplies,Paper,Consumer,Partner,Loyal,5,39.7,198.52,141.31,57.21,0
ORD-12464,2024-10-22,West,Electronics,Phones,Corporate,Retail,Returning,7,483.07,3381.5,2348.03,1033.47,0
ORD-10092,2024-10-23,South,Apparel,Kids,Home Office,Retail,New,2,77.1,154.2,85.67,68.53,0
ORD-10414,2024-10-23,Northeast,Furniture,Chairs,Corporate,Online,New,1,406.83,406.83,293.49,113.34,0
ORD-10422,2024-10-23,Midwest,Office Supplies,Binders,Corporate,Partner,New,2,30.3,60.59,34.09,26.5,0
ORD-10426,2024-10-23,Midwest,Furniture,Storage,Home Office,Partner,Returning,1,308.86,308.86,188.2,120.66,0
ORD-11685,2024-10-23,Northeast,Electronics,Phones,Corporate,Retail,Loyal,1,203.43,203.43,148.05,55.38,0
ORD-12133,2024-10-23,Northeast,Apparel,Women,Consumer,Online,Returning,2,105.74,211.49,120.53,90.96,0
ORD-12261,2024-10-23,South,Office Supplies,Binders,Corporate,Online,New,4,37.09,148.37,104.74,43.63,0
ORD-12310,2024-10-23,Midwest,Apparel,Kids,Consumer,Retail,Loyal,4,69.97,279.88,206.19,73.69,0
ORD-12334,2024-10-23,West,Electronics,Laptops,Home Office,Retail,Loyal,2,652.22,1304.43,821.33,483.1,0
ORD-10046,2024-10-24,South,Office Supplies,Binders,Consumer,Retail,Returning,8,7.46,59.71,29.01,30.7,0
ORD-11216,2024-10-24,Northeast,Office Supplies,Paper,Consumer,Online,Returning,5,23.6,118.0,70.71,47.29,0
ORD-11344,2024-10-24,Midwest,Office Supplies,Binders,Consumer,Online,Loyal,3,19.96,59.89,41.32,18.57,0
ORD-11539,2024-10-24,Northeast,Furniture,Storage,Corporate,Retail,Returning,3,359.02,1077.06,770.17,306.89,0
ORD-12170,2024-10-24,West,Office Supplies,Pens,Consumer,Retail,New,1,6.15,6.15,4.44,1.71,1
ORD-12251,2024-10-24,West,Apparel,Men,Corporate,Online,New,1,61.99,61.99,39.05,22.94,0
ORD-12309,2024-10-24,West,Electronics,Phones,Corporate,Online,New,8,152.81,1222.49,831.03,391.46,0
ORD-10651,2024-10-25,West,Electronics,Accessories,Home Office,Online,Returning,4,749.81,2999.26,2076.45,922.81,0
ORD-11116,2024-10-25,West,Furniture,Desks,Corporate,Retail,Returning,5,402.96,2014.81,1315.21,699.6,0
ORD-11300,2024-10-25,Midwest,Furniture,Chairs,Home Office,Retail,Returning,6,167.42,1004.52,576.39,428.13,0
ORD-12136,2024-10-25,West,Office Supplies,Paper,Consumer,Online,New,6,37.93,227.58,161.09,66.49,0
ORD-12227,2024-10-25,Midwest,Apparel,Kids,Consumer,Retail,New,5,84.1,420.51,252.92,167.59,0
ORD-12318,2024-10-25,West,Electronics,Accessories,Consumer,Partner,Returning,7,627.49,4392.44,2848.0,1544.44,0
ORD-10506,2024-10-26,South,Furniture,Chairs,Corporate,Retail,New,1,516.2,516.2,309.05,207.15,0
ORD-10731,2024-10-26,Midwest,Electronics,Accessories,Consumer,Retail,Loyal,3,263.31,789.92,429.14,360.78,0
ORD-11085,2024-10-26,Midwest,Office Supplies,Binders,Corporate,Retail,Returning,4,25.61,102.42,54.67,47.75,0
ORD-11166,2024-10-26,South,Electronics,Accessories,Consumer,Retail,New,3,346.58,1039.75,734.8,304.95,0
ORD-11286,2024-10-26,Midwest,Electronics,Accessories,Consumer,Online,New,3,892.35,2677.04,1990.34,686.7,0
ORD-11379,2024-10-26,South,Electronics,Laptops,Consumer,Retail,New,7,798.19,5587.31,4168.0,1419.31,0
ORD-11409,2024-10-26,Midwest,Electronics,Phones,Home Office,Retail,Loyal,8,332.05,2656.37,1771.94,884.43,0
ORD-11514,2024-10-26,South,Furniture,Desks,Home Office,Partner,Returning,6,94.08,564.51,280.96,283.55,0
ORD-11792,2024-10-26,Northeast,Furniture,Desks,Consumer,Retail,Loyal,6,221.97,1331.79,878.4,453.39,0
ORD-12037,2024-10-26,South,Apparel,Men,Corporate,Partner,Loyal,2,19.92,39.84,26.77,13.07,0
ORD-10067,2024-10-27,West,Office Supplies,Pens,Corporate,Online,Returning,7,17.11,119.77,64.53,55.24,0
ORD-10502,2024-10-27,West,Apparel,Kids,Corporate,Online,Loyal,3,57.01,171.02,111.51,59.51,0
ORD-10558,2024-10-27,South,Furniture,Storage,Corporate,Online,New,5,518.33,2591.63,1328.91,1262.72,0
ORD-11103,2024-10-27,Northeast,Office Supplies,Pens,Consumer,Online,New,2,19.83,39.65,28.29,11.36,0
ORD-12169,2024-10-27,Midwest,Apparel,Women,Corporate,Retail,Loyal,8,70.69,565.52,345.26,220.26,0
ORD-12290,2024-10-27,Midwest,Furniture,Chairs,Home Office,Partner,New,6,514.61,3087.65,1963.11,1124.54,0
ORD-12347,2024-10-27,South,Electronics,Accessories,Corporate,Online,Returning,8,120.15,961.17,549.66,411.51,0
ORD-10526,2024-10-28,South,Apparel,Men,Home Office,Online,Loyal,8,19.69,157.53,93.63,63.9,0
ORD-11239,2024-10-28,Northeast,Office Supplies,Pens,Consumer,Online,Loyal,1,36.89,36.89,25.65,11.24,0
ORD-11466,2024-10-28,West,Apparel,Kids,Consumer,Retail,Loyal,7,70.54,493.78,328.16,165.62,0
ORD-11653,2024-10-28,Midwest,Electronics,Phones,Corporate,Partner,Returning,7,480.34,3362.4,1969.36,1393.04,1
ORD-11730,2024-10-28,Midwest,Apparel,Men,Consumer,Retail,Returning,6,29.5,177.0,79.96,97.04,0
ORD-12049,2024-10-28,Midwest,Apparel,Women,Corporate,Partner,Loyal,4,75.78,303.12,205.85,97.27,1
ORD-10150,2024-10-29,West,Furniture,Storage,Corporate,Online,Returning,7,225.3,1577.13,887.83,689.3,0
ORD-10289,2024-10-29,South,Furniture,Chairs,Consumer,Partner,Returning,3,172.82,518.46,278.57,239.89,0
ORD-10895,2024-10-29,South,Apparel,Kids,Consumer,Retail,Loyal,7,19.42,135.94,65.57,70.37,0
ORD-11266,2024-10-29,Northeast,Office Supplies,Pens,Home Office,Retail,Loyal,1,38.42,38.42,28.47,9.95,0
ORD-11319,2024-10-29,West,Office Supplies,Binders,Consumer,Online,Returning,1,9.24,9.24,6.01,3.23,0
ORD-11529,2024-10-29,Midwest,Electronics,Phones,Consumer,Online,Returning,1,329.87,329.87,177.5,152.37,0
ORD-11650,2024-10-29,West,Furniture,Storage,Consumer,Retail,New,4,65.77,263.08,168.46,94.62,0
ORD-11787,2024-10-29,South,Office Supplies,Binders,Corporate,Partner,New,1,23.69,23.69,13.18,10.51,0
ORD-11869,2024-10-29,West,Electronics,Laptops,Corporate,Retail,New,8,325.37,2602.96,1644.32,958.64,0
ORD-11890,2024-10-29,Northeast,Electronics,Phones,Corporate,Partner,Returning,1,836.13,836.13,488.44,347.69,0
ORD-12231,2024-10-29,Northeast,Office Supplies,Pens,Consumer,Online,Loyal,5,23.63,118.14,75.76,42.38,0
ORD-12458,2024-10-29,West,Electronics,Accessories,Home Office,Partner,Returning,7,539.05,3773.36,2720.47,1052.89,0
ORD-10038,2024-10-30,West,Electronics,Phones,Consumer,Online,New,7,348.43,2439.0,1301.15,1137.85,0
ORD-10087,2024-10-30,South,Apparel,Kids,Consumer,Online,Returning,1,95.24,95.24,51.13,44.11,0
ORD-11041,2024-10-30,Northeast,Office Supplies,Pens,Corporate,Online,New,5,22.05,110.25,57.01,53.24,0
ORD-11383,2024-10-30,Midwest,Office Supplies,Pens,Consumer,Partner,Returning,5,23.92,119.59,88.93,30.66,0
ORD-11403,2024-10-30,Midwest,Electronics,Phones,Consumer,Retail,Returning,2,752.4,1504.8,1086.75,418.05,0
ORD-10232,2024-10-31,Northeast,Office Supplies,Binders,Consumer,Retail,Returning,5,3.46,17.29,10.83,6.46,0
ORD-10381,2024-10-31,West,Electronics,Laptops,Home Office,Online,Loyal,5,98.43,492.17,251.09,241.08,0
ORD-10665,2024-10-31,Midwest,Furniture,Chairs,Consumer,Online,New,7,150.33,1052.33,694.08,358.25,0
ORD-11996,2024-10-31,South,Furniture,Chairs,Corporate,Partner,Returning,7,355.17,2486.22,1471.69,1014.53,0
ORD-10077,2024-11-01,Midwest,Electronics,Laptops,Home Office,Retail,Loyal,2,622.07,1244.13,648.66,595.47,0
ORD-11169,2024-11-01,West,Apparel,Kids,Corporate,Online,Loyal,6,93.81,562.86,275.35,287.51,1
ORD-11938,2024-11-01,Northeast,Apparel,Kids,Consumer,Online,Loyal,2,56.08,112.16,82.59,29.57,0
ORD-12204,2024-11-01,Midwest,Office Supplies,Paper,Corporate,Online,Loyal,5,27.51,137.57,64.98,72.59,1
ORD-12451,2024-11-01,Midwest,Furniture,Desks,Home Office,Online,New,8,71.6,572.82,316.98,255.84,0
ORD-10538,2024-11-02,Midwest,Office Supplies,Paper,Corporate,Online,Returning,1,36.12,36.12,24.52,11.6,0
ORD-10902,2024-11-02,Midwest,Apparel,Women,Corporate,Retail,Returning,7,108.18,757.28,407.55,349.73,0
ORD-11393,2024-11-02,West,Electronics,Laptops,Consumer,Online,New,6,603.68,3622.05,2204.66,1417.39,0
ORD-11480,2024-11-02,Midwest,Apparel,Men,Corporate,Online,Returning,5,96.03,480.14,276.97,203.17,0
ORD-11542,2024-11-02,South,Furniture,Chairs,Corporate,Online,New,5,341.78,1708.88,1056.81,652.07,0
ORD-11739,2024-11-02,South,Furniture,Chairs,Home Office,Online,Loyal,1,153.29,153.29,108.86,44.43,0
ORD-12105,2024-11-02,West,Apparel,Women,Corporate,Online,Loyal,6,128.48,770.9,406.55,364.35,0
ORD-11015,2024-11-03,West,Apparel,Men,Consumer,Online,Returning,4,144.67,578.67,427.17,151.5,0
ORD-11682,2024-11-03,Northeast,Electronics,Phones,Home Office,Online,Returning,1,173.14,173.14,115.9,57.24,1
ORD-11829,2024-11-03,Northeast,Furniture,Desks,Corporate,Retail,Loyal,5,527.21,2636.03,1270.27,1365.76,0
ORD-12020,2024-11-03,West,Office Supplies,Paper,Corporate,Online,New,8,24.48,195.86,119.0,76.86,1
ORD-12376,2024-11-03,West,Electronics,Phones,Consumer,Retail,Loyal,2,828.78,1657.55,807.44,850.11,0
ORD-12481,2024-11-03,Midwest,Furniture,Storage,Home Office,Retail,Loyal,8,195.75,1565.99,799.69,766.3,1
ORD-10222,2024-11-04,Midwest,Office Supplies,Pens,Corporate,Online,Returning,6,39.35,236.09,168.95,67.14,1
ORD-10569,2024-11-04,Midwest,Apparel,Men,Consumer,Partner,Returning,4,21.03,84.13,50.95,33.18,0
ORD-10594,2024-11-04,Northeast,Furniture,Chairs,Corporate,Retail,Loyal,7,585.78,4100.46,2922.82,1177.64,0
ORD-10669,2024-11-04,Midwest,Office Supplies,Paper,Consumer,Retail,New,1,23.41,23.41,10.76,12.65,0
ORD-10842,2024-11-04,Midwest,Apparel,Men,Home Office,Retail,New,6,90.81,544.89,256.62,288.27,0
ORD-11129,2024-11-04,Northeast,Electronics,Laptops,Consumer,Retail,Returning,2,875.64,1751.29,857.78,893.51,0
ORD-12044,2024-11-04,South,Furniture,Desks,Corporate,Retail,Returning,3,222.16,666.49,351.36,315.13,0
ORD-10995,2024-11-05,West,Electronics,Laptops,Consumer,Retail,New,6,600.56,3603.37,2223.94,1379.43,0
ORD-12461,2024-11-05,West,Apparel,Men,Consumer,Online,Returning,2,101.93,203.86,127.53,76.33,0
ORD-10226,2024-11-06,Northeast,Apparel,Men,Consumer,Online,New,5,56.25,281.27,172.95,108.32,0
ORD-10288,2024-11-06,Midwest,Electronics,Laptops,Home Office,Online,Loyal,2,676.49,1352.98,938.69,414.29,0
ORD-10489,2024-11-06,South,Electronics,Phones,Consumer,Online,Loyal,6,188.44,1130.61,566.39,564.22,0
ORD-10577,2024-11-06,South,Electronics,Phones,Consumer,Retail,New,1,635.45,635.45,292.52,342.93,0
ORD-10603,2024-11-06,Northeast,Apparel,Women,Consumer,Partner,Loyal,8,92.1,736.79,396.51,340.28,0
ORD-11126,2024-11-06,South,Electronics,Accessories,Consumer,Online,New,4,794.91,3179.64,1478.82,1700.82,0
ORD-11141,2024-11-06,Northeast,Office Supplies,Pens,Corporate,Online,Returning,8,4.32,34.6,16.52,18.08,0
ORD-11447,2024-11-06,South,Office Supplies,Binders,Home Office,Online,New,1,12.88,12.88,5.86,7.02,0
ORD-11620,2024-11-06,West,Apparel,Kids,Home Office,Partner,Loyal,8,98.96,791.64,382.25,409.39,0
ORD-11700,2024-11-06,Northeast,Office Supplies,Paper,Consumer,Online,Loyal,5,11.44,57.21,27.49,29.72,0
ORD-11769,2024-11-06,West,Furniture,Desks,Corporate,Online,New,2,317.2,634.4,382.37,252.03,0
ORD-12200,2024-11-06,Midwest,Apparel,Kids,Corporate,Online,Returning,4,76.07,304.29,198.48,105.81,0
ORD-10703,2024-11-07,West,Electronics,Accessories,Corporate,Online,Loyal,4,241.64,966.56,557.1,409.46,0
ORD-10833,2024-11-07,West,Apparel,Kids,Corporate,Online,Returning,1,41.76,41.76,29.5,12.26,0
ORD-11371,2024-11-07,Midwest,Furniture,Chairs,Consumer,Online,Loyal,2,228.95,457.9,302.26,155.64,0
ORD-11378,2024-11-07,West,Office Supplies,Paper,Consumer,Online,Returning,6,22.85,137.09,102.7,34.39,0
ORD-11920,2024-11-07,Northeast,Apparel,Men,Consumer,Online,Returning,1,55.24,55.24,34.35,20.89,0
ORD-12157,2024-11-07,West,Office Supplies,Binders,Consumer,Retail,Loyal,3,28.53,85.59,51.18,34.41,0
ORD-12220,2024-11-07,West,Electronics,Phones,Corporate,Retail,New,6,355.56,2133.33,1339.59,793.74,0
ORD-10822,2024-11-08,Midwest,Apparel,Men,Consumer,Online,New,7,30.83,215.8,117.25,98.55,0
ORD-10888,2024-11-08,South,Apparel,Men,Consumer,Partner,Returning,7,64.14,448.98,220.38,228.6,0
ORD-11204,2024-11-08,Midwest,Apparel,Women,Corporate,Partner,Returning,5,16.22,81.1,50.14,30.96,1
ORD-11406,2024-11-08,Northeast,Apparel,Kids,Consumer,Partner,Returning,1,116.44,116.44,77.55,38.89,0
ORD-11464,2024-11-08,Midwest,Apparel,Men,Consumer,Online,Loyal,7,119.95,839.63,428.63,411.0,0
ORD-11621,2024-11-08,Northeast,Office Supplies,Pens,Consumer,Partner,Returning,6,28.58,171.47,103.37,68.1,0
ORD-11648,2024-11-08,Northeast,Electronics,Laptops,Consumer,Online,Loyal,3,143.08,429.23,276.28,152.95,0
ORD-12114,2024-11-08,South,Furniture,Chairs,Consumer,Retail,Returning,5,262.63,1313.14,959.44,353.7,0
